-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90
-80.9875485007479,-80.9875485007479,-80.9875485007479,-80.9875485007479,-80.9875485007479,-80.9875485007479,-80.9875485007479,-80.987548500748,-80.987548500748,-80.987548500748,-80.987548500748,-80.987548500748,-80.987548500748,-80.9875485007481,-80.9875485007481,-80.9875485007481,-80.9875485007481,-80.9875485007481,-80.9875485007481,-80.9875485007481,-80.9875485007481,-80.9875485007481,-80.9875485007481,-80.9875485007481,-80.987548500748,-80.987548500748,-80.987548500748,-80.987548500748,-80.987548500748,-80.9875485007481,-80.9875485007481,-80.9875485007481,-80.9875485007481,-80.9875485007481,-80.9875485007481,-80.9875485007481,-80.9875485007481,-80.9875485007481,-80.9875485007481,-80.987548500748,-80.987548500748,-80.987548500748,-80.987548500748,-80.987548500748,-80.987548500748,-80.987548500748,-80.987548500748,-80.987548500748,-80.987548500748,-80.987548500748,-80.987548500748,-80.987548500748,-80.987548500748,-80.987548500748,-80.987548500748,-80.987548500748,-80.987548500748,-80.987548500748,-80.987548500748,-80.987548500748,-80.987548500748,-80.987548500748,-80.987548500748
-77.2412595831144,-77.2412595831144,-77.2412595831144,-77.2412595831144,-77.2412595831144,-77.2412595831144,-77.2412595831144,-77.2412595831145,-77.2412595831145,-77.2412595831145,-77.2412595831145,-77.2412595831145,-77.2412595831145,-77.2412595831146,-77.2412595831146,-77.2412595831146,-77.2412595831146,-77.2412595831146,-77.2412595831146,-77.2412595831146,-77.2412595831146,-77.2412595831146,-77.2412595831146,-77.2412595831146,-77.2412595831145,-77.2412595831145,-77.2412595831145,-77.2412595831145,-77.2412595831145,-77.2412595831146,-77.2412595831146,-77.2412595831146,-77.2412595831146,-77.2412595831146,-77.2412595831146,-77.2412595831146,-77.2412595831146,-77.2412595831146,-77.2412595831146,-77.2412595831145,-77.2412595831145,-77.2412595831145,-77.2412595831145,-77.2412595831145,-77.2412595831145,-77.2412595831145,-77.2412595831145,-77.2412595831145,-77.2412595831145,-77.2412595831145,-77.2412595831145,-77.2412595831145,-77.2412595831145,-77.2412595831145,-77.2412595831145,-77.2412595831145,-77.2412595831145,-77.2412595831145,-77.2412595831145,-77.2412595831145,-77.2412595831145,-77.2412595831145,-77.2412595831145
-74.3575289870008,-74.3575289870008,-74.3575289870008,-74.3575289870008,-74.3575289870008,-74.3575289870008,-74.3575289870008,-74.3575289870008,-74.3575289870008,-74.3575289870008,-74.3575289870008,-74.3575289870008,-74.3575289870008,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870008,-74.3575289870008,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009,-74.3575289870009
-71.9187379261443,-71.9187379261443,-71.9187379261443,-71.9187379261443,-71.9187379261443,-71.9187379261443,-71.9187379261443,-71.9187379261443,-71.9187379261443,-71.9187379261443,-71.9187379261443,-71.9187379261443,-71.9187379261443,-71.9187379261443,-71.9187379261443,-71.9187379261443,-71.9187379261443,-71.9187379261443,-71.9187379261443,-71.9187379261443,-71.9187379261443,-71.9187379261444,-71.9187379261444,-71.9187379261444,-71.9187379261444,-71.9187379261445,-71.9187379261445,-71.9187379261445,-71.9187379261444,-71.9187379261444,-71.9187379261444,-71.9187379261443,-71.9187379261443,-71.9187379261443,-71.9187379261443,-71.9187379261444,-71.9187379261444,-71.9187379261444,-71.9187379261444,-71.9187379261445,-71.9187379261445,-71.9187379261445,-71.9187379261445,-71.9187379261445,-71.9187379261445,-71.9187379261445,-71.9187379261445,-71.9187379261445,-71.9187379261445,-71.9187379261445,-71.9187379261445,-71.9187379261444,-71.9187379261444,-71.9187379261444,-71.9187379261443,-71.9187379261443,-71.9187379261444,-71.9187379261444,-71.9187379261444,-71.9187379261444,-71.9187379261444,-71.9187379261444,-71.9187379261444
-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105006,-69.7632918105006,-69.7632918105006,-69.7632918105006,-69.7632918105006,-69.7632918105006,-69.7632918105006,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105006,-69.7632918105006,-69.7632918105006,-69.7632918105006,-69.7632918105006,-69.7632918105006,-69.7632918105006,-69.7632918105006,-69.7632918105006,-69.7632918105006,-69.7632918105006,-69.7632918105006,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005,-69.7632918105005
-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.808393433727,-67.8083934337269,-67.8083934337269,-67.8083934337269,-67.8083934337269,-67.8083934337269,-67.8083934337269,-67.8083934337269,-67.8083934337269,-67.8083934337269,-67.8083934337269,-67.8083934337269,-67.8083934337269,-67.8083934337269,-67.8083934337269
-66.004901131817,-66.004901131817,-66.004901131817,-66.004901131817,-66.004901131817,-66.004901131817,-66.004901131817,-66.0049011318169,-66.0049011318169,-66.0049011318169,-66.0049011318168,-66.0049011318168,-66.0049011318168,-66.0049011318168,-66.0049011318167,-66.0049011318167,-66.0049011318167,-66.0049011318167,-66.0049011318166,-66.0049011318166,-66.0049011318166,-66.0049011318165,-66.0049011318165,-66.0049011318165,-66.0049011318165,-66.0049011318164,-66.0049011318164,-66.0049011318164,-66.0049011318164,-66.0049011318164,-66.0049011318164,-66.0049011318164,-66.0049011318164,-66.0049011318164,-66.0049011318164,-66.0049011318164,-66.0049011318164,-66.0049011318163,-66.0049011318162,-66.0049011318162,-66.0049011318161,-66.0049011318161,-66.004901131816,-66.004901131816,-66.0049011318159,-66.0049011318159,-66.0049011318159,-66.0049011318158,-66.0049011318157,-66.0049011318157,-66.0049011318156,-66.0049011318156,-66.0049011318155,-66.0049011318155,-66.0049011318154,-66.0049011318154,-66.0049011318153,-66.0049011318153,-66.0049011318151,-66.0049011318151,-66.004901131815,-66.004901131815,-66.004901131815
-64.3208231861916,-64.3208231861916,-64.3208231861916,-64.3208231861916,-64.3208231861916,-64.3208231861916,-64.3208231861916,-64.3208231861915,-64.3208231861915,-64.3208231861914,-64.3208231861913,-64.3208231861913,-64.3208231861913,-64.3208231861912,-64.3208231861912,-64.3208231861911,-64.3208231861911,-64.320823186191,-64.320823186191,-64.3208231861909,-64.3208231861909,-64.3208231861908,-64.3208231861908,-64.3208231861907,-64.3208231861907,-64.3208231861907,-64.3208231861907,-64.3208231861907,-64.3208231861907,-64.3208231861907,-64.3208231861907,-64.3208231861907,-64.3208231861907,-64.3208231861907,-64.3208231861907,-64.3208231861906,-64.3208231861905,-64.3208231861904,-64.3208231861903,-64.3208231861902,-64.3208231861901,-64.32082318619,-64.3208231861899,-64.3208231861899,-64.3208231861898,-64.3208231861897,-64.3208231861896,-64.3208231861895,-64.3208231861894,-64.3208231861893,-64.3208231861891,-64.3208231861891,-64.320823186189,-64.320823186189,-64.3208231861888,-64.3208231861888,-64.3208231861886,-64.3208231861885,-64.3208231861882,-64.3208231861882,-64.320823186188,-64.320823186188,-64.320823186188
-62.7339555492672,-62.7339555492672,-62.7339555492672,-62.7339555492672,-62.7339555492672,-62.7339555492672,-62.7339555492671,-62.7339555492671,-62.7339555492671,-62.7339555492671,-62.7339555492671,-62.7339555492671,-62.733955549267,-62.7339555492669,-62.7339555492669,-62.7339555492668,-62.7339555492666,-62.7339555492666,-62.7339555492664,-62.7339555492663,-62.7339555492661,-62.7339555492659,-62.7339555492656,-62.7339555492654,-62.7339555492652,-62.7339555492649,-62.7339555492646,-62.7339555492643,-62.7339555492639,-62.7339555492636,-62.7339555492631,-62.7339555492627,-62.7339555492621,-62.7339555492615,-62.7339555492608,-62.7339555492602,-62.7339555492594,-62.7339555492587,-62.7339555492577,-62.7339555492569,-62.7339555492559,-62.733955549255,-62.7339555492538,-62.7339555492529,-62.7339555492516,-62.7339555492506,-62.7339555492492,-62.7339555492481,-62.7339555492465,-62.7339555492453,-62.7339555492437,-62.7339555492425,-62.7339555492409,-62.7339555492398,-62.7339555492382,-62.7339555492372,-62.7339555492357,-62.7339555492349,-62.7339555492336,-62.7339555492331,-62.7339555492323,-62.7339555492324,-62.7339555492324
